38.9152991,34.9965539,119.8778574,-178.096,22.979,-2002.920
29.2553118,35.7060160,117.3295739,-92.439,44.547,-2052.250
22.4322712,35.8159318,115.4513554,-32.176,63.095,-2078.556
13.2199102,35.5438824,112.9277074,56.648,94.453,-2105.949
3.6681722,34.8039773,110.4657402,156.173,136.692,-2122.617
-4.5343507,33.9443472,108.4293163,236.082,175.792,-2125.041
-12.1676272,32.9393636,106.6875583,310.522,215.640,-2117.065
-20.0499406,31.6464606,105.1138584,385.524,260.126,-2098.161
-12.0457473,29.8886864,122.3572132,335.619,309.418,-2128.563
-4.4382326,30.6334438,124.5259515,274.334,252.786,-2137.824
4.1726869,31.6722938,126.6397182,204.407,191.423,-2136.668
13.0170839,32.6329660,129.0183278,127.842,129.258,-2121.453
20.2196980,32.6576006,130.9116437,64.945,81.323,-2099.463
28.9235661,32.6388938,133.2542882,-4.349,33.752,-2066.034
9.2348102,24.9944268,151.2682098,184.169,244.869,-2154.321
1.0722297,23.9763381,149.1626809,223.451,326.043,-2162.569
-57.1558996,14.2766069,14.0931407,304.598,-137.208,-1868.261
-44.0110032,17.2815834,14.9025853,228.700,-55.626,-1989.020
-31.6408698,19.9682109,16.6547237,156.365,38.984,-2073.354
-22.6848654,22.0363530,17.9782210,98.999,124.461,-2120.417
-13.2622198,23.5381378,19.7986055,40.362,216.439,-2151.686
-4.5634978,24.8524949,21.7409204,-7.461,297.459,-2164.792
13.7736402,18.4774303,10.6883110,13.660,393.504,-2106.138
3.5796293,17.7079859,8.2179573,40.061,279.219,-2122.368
-3.1141385,16.9736796,6.6615512,57.017,208.809,-2122.160
-11.8132326,15.9118712,4.7764231,83.318,103.111,-2107.845
-21.3935013,14.1228037,2.9454342,111.088,-3.381,-2075.317
-32.4091515,12.1073661,1.1173803,143.358,-122.239,-2014.003
-7.0520559,9.5024488,-17.8547086,115.753,144.535,-2114.605
5.4483993,10.6742898,-14.9872170,142.381,290.555,-2120.382
10.3744303,6.2731106,-31.0586476,227.885,299.216,-2108.892
1.0714636,5.5787142,-33.3428980,174.999,195.530,-2116.854
-7.2629904,4.5969252,-35.1522655,127.123,105.815,-2107.737
-14.8268063,3.0937281,-36.6300525,81.677,24.416,-2086.197
-22.7600797,1.6245030,-38.0330311,35.347,-55.526,-2051.041
-25.5612860,-2.6750097,-54.8602917,-50.274,-81.956,-2023.921
-19.3732762,-1.6078108,-53.5422824,4.380,-34.448,-2057.662
-10.0203137,0.0812657,-51.8612923,86.172,43.167,-2092.497
1.6948120,1.7444302,-49.2191796,190.656,148.931,-2109.483
8.9769642,2.5032723,-47.4618622,251.611,214.587,-2104.474
15.6527346,2.6683131,-45.9179338,307.489,275.716,-2088.477
18.7500241,-0.3815279,-64.3857166,349.440,193.782,-2071.958
