Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,120010,1,OK,110.4657402,34.8039773,3.6681722,156.173,136.692,-2122.617,0.3921543,0
