Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,49687,1,OK,79.7760335,18.6402665,-34.6999549,466.407,-35.505,-2095.050,0.2938527,0
