Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,20521,1,OK,37.3207578,20.0441655,8.6376184,-46.451,85.573,-2033.049,0.3480684,0
