Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,122215,1,OK,105.1138584,31.6464606,-20.0499406,385.524,260.126,-2098.161,0.2642844,0
