Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,106636,1,OK,86.4105505,31.9699798,-28.7422031,418.216,190.320,-2060.563,0.3430366,0
