Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,114355,1,OK,105.3511445,36.4914976,47.9256884,-350.773,118.822,-1942.102,0.2195922,0
