Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,120844,1,OK,108.4293163,33.9443472,-4.5343507,236.082,175.792,-2125.041,0.2791492,0
