Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,22798,1,OK,12.3020009,16.8593697,7.2346817,24.215,130.493,-2038.289,0.3860063,0
