Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,21373,1,OK,25.5532171,18.7281669,7.7159142,-15.838,110.616,-2036.149,0.3546319,0
