Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,135505,1,OK,14.0931407,14.2766069,-57.1558996,304.598,-137.208,-1868.261,0.2905515,0
