Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,144094,1,OK,6.6615512,16.9736796,-3.1141385,57.017,208.809,-2122.160,0.3055586,0
