Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,103237,1,OK,72.1307165,32.9578451,-24.2791713,302.759,113.284,-2080.300,0.4062591,0
