Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,94039,1,OK,45.9408504,26.1630272,23.1057669,-183.915,300.323,-2049.686,0.3414609,0
