Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,52180,1,OK,82.2783849,21.7425998,-19.2643362,299.206,-58.037,-2173.494,0.2579890,0
