Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,160537,1,OK,-47.4618622,2.5032723,8.9769642,251.611,214.587,-2104.474,0.1343580,0
