Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,125476,1,OK,124.5259515,30.6334438,-4.4382326,274.334,252.786,-2137.824,0.3640977,0
