Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,82537,1,OK,79.9895337,24.0192274,-31.1773086,435.700,50.973,-2001.724,0.3251159,0
