Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,60835,1,OK,87.0720262,24.7106900,2.8708020,46.636,-76.956,-2205.309,0.1940306,0
