Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,5218,1,OK,83.9845434,23.0203272,4.2163215,22.299,-63.788,-2031.484,0.2034752,0
