Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,108703,1,OK,88.9825784,34.3171306,-15.1469544,276.066,149.149,-2104.763,0.3671769,0
