Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,156733,1,OK,-54.8602917,-2.6750097,-25.5612860,-50.274,-81.956,-2023.921,0.2162043,0
