Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,46885,1,OK,81.8000617,21.2206199,-21.9306271,328.856,-37.285,-2071.046,0.2325769,0
