Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,19354,1,OK,34.8186206,19.1417346,-1.9658087,36.540,-9.895,-2039.771,0.2703496,0
