Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,65062,1,OK,93.4232367,25.4617122,27.4898346,-202.150,-77.103,-2137.387,0.2538633,0
