Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,96721,1,OK,64.7830526,35.8797212,24.2357579,-257.712,305.213,-2079.055,0.3309182,0
