Tools,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,Frame,Face,State,Rz,Ry,Rx,Tx,Ty,Tz,Error,Markers
1,Port 1: Traxtal Tech TA203-2005  s/n:34A2401B,67321,1,OK,94.2064658,29.9620566,30.6810300,-235.940,19.845,-2000.529,0.2897682,0
